_id	admin_level	confirmed	confirmed_doublingRate	confirmed_numIncrease	confirmed_numIncrease_per_100k	confirmed_per_100k	confirmed_rolling	confirmed_rolling_per_100k	country_name	date	dead	dead_doublingRate	dead_numIncrease	dead_numIncrease_per_100k	dead_per_100k	dead_rolling	dead_rolling_per_100k	location_id	mostRecent	name	source
"CHN_None_None2020-05-21"	0	87190	13.5005575721	39	0.0027624725	6.1758971214	22.571428299	0.0015987937	"China"	"2020-05-21"	4706	-10.5905911631	0	0	0.3333383501	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-22"	0	87235	12.4623634897	45	0.0031874683	6.179084301	26.1428565979	0.0018517673	"China"	"2020-05-22"	4706	-14	0	0	0.3333383501	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-23"	0	87266	18.2002596973	31	0.0021958116	6.1812801361	28	0.0019833136	"China"	"2020-05-23"	4706	-6.029471813	0	0	0.3333383501	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-24"	0	87313	20.6070816032	47	0.0033291336	6.1846094131	31.571428299	0.0022362873	"China"	"2020-05-24"	4706	-6.029471813	0	0	0.3333383501	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-25"	0	87360	25.2099025278	47	0.0033291336	6.1879386902	34.4285697937	0.0024386663	"China"	"2020-05-25"	4706	-6.029471813	0	0	0.3333383501	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-26"	0	87390	21.1022437873	30	0.0021249789	6.1900634766	36.4285697937	0.0025803314	"China"	"2020-05-26"	4707	-6.029471813	1	0.0000708326	0.3334091902	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-27"	0	87421	17.484893232	31	0.0021958116	6.1922593117	38.5714302063	0.0027321158	"China"	"2020-05-27"	4708	-10.5905911631	1	0.0000708326	0.3334800303	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-28"	0	87444	22.1823404109	23	0.0016291505	6.1938886642	36.2857131958	0.0025702126	"China"	"2020-05-28"	4708	-23.9331580789	0	0	0.3334800303	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-29"	0	87466	28.8405980395	22	0.0015583178	6.1954469681	33	0.0023374767	"China"	"2020-05-29"	4708	-23.9331580789	0	0	0.3334800303	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-30"	0	87475	34.6896676293	9	0.0006374937	6.1960844994	29.8571434021	0.0021148599	"China"	"2020-05-30"	4708	-23.9331580789	0	0	0.3334800303	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-05-31"	0	87496	42.9612213163	21	0.0014874852	6.1975717545	26.1428565979	0.0018517673	"China"	"2020-05-31"	4708		0	0	0.3334800303	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-01"	0	87520	305.6522327841	24	0.0016999831	6.1992716789	22.8571434021	0.0016190315	"China"	"2020-06-01"	4708		0	0	0.3334800303	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-02"	0	87535	-356.6022186394	15	0.0010624895	6.2003340721	20.7142848969	0.0014672474	"China"	"2020-06-02"	4708	-14	0	0	0.3334800303	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-03"	0	87538	-24.4507840324	3	0.0002124979	6.2005467415	16.7142848969	0.0011839168	"China"	"2020-06-03"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-04"	0	87553	-15.6049435998	15	0.0010624895	6.2016091347	15.571428299	0.0011029652	"China"	"2020-06-04"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-05"	0	87561	-11.9493547622	8	0.0005666611	6.2021760941	13.571428299	0.0009613	"China"	"2020-06-05"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-06"	0	87572	-10.5668379332	11	0.0007791589	6.202955246	13.8571424484	0.0009815379	"China"	"2020-06-06"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-07"	0	87581	-8.4505430989	9	0.0006374937	6.2035927773	12.1428575516	0.0008601105	"China"	"2020-06-07"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-08"	0	87587	-6.9442382843	6	0.0004249958	6.2040176392	9.571428299	0.0006779695	"China"	"2020-06-08"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-09"	0	87610	-7.2499318063	23	0.0016291505	6.2056465149	10.7142858505	0.000758921	"China"	"2020-06-09"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-10"	0	87626	-8.0676519371	16	0.0011333221	6.2067799568	12.571428299	0.0008904674	"China"	"2020-06-10"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-11"	0	87636	-8.0762162895	10	0.0007083263	6.2074885368	11.8571424484	0.0008398726	"China"	"2020-06-11"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-12"	0	87648	-9.5631870867	12	0.0008499916	6.2083382607	12.428571701	0.0008803484	"China"	"2020-06-12"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-13"	0	87713	-19.8317503047	65	0.0046041207	6.2129426003	20.1428565979	0.0014267715	"China"	"2020-06-13"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-14"	0	87769	-100.7933111627	56	0.0039666272	6.2169089317	26.8571434021	0.0019023621	"China"	"2020-06-14"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-15"	0	87830	29.5607239404	61	0.0043207905	6.2212300301	34.7142868042	0.0024589042	"China"	"2020-06-15"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-16"	0	87880	16.1408918821	50	0.0035416314	6.2247714996	38.5714302063	0.0027321158	"China"	"2020-06-16"	4708	0	0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-17"	0	87921	12.0671239816	41	0.0029041378	6.2276754379	42.1428565979	0.0029850893	"China"	"2020-06-17"	4708		0	0	0.3334800303	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-18"	0	87965	9.3860261453	44	0.0031166356	6.2307925224	47	0.0033291336	"China"	"2020-06-18"	4709	0	1	0.0000708326	0.3335508406	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-19"	0	87971	8.709338818	6	0.0004249958	6.2312173843	46.1428565979	0.00326842	"China"	"2020-06-19"	4709	0	0	0	0.3335508406	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-20"	0	88034	8.7581613334	63	0.0044624559	6.2356796265	45.8571434021	0.0032481821	"China"	"2020-06-20"	4709	0	0	0	0.3335508406	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-21"	0	88057	8.4229253772	23	0.0016291505	6.237308979	41.1428565979	0.0029142569	"China"	"2020-06-21"	4710	0	1	0.0000708326	0.3336216807	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-22"	0	88115	8.4186978637	58	0.0041082925	6.241417408	40.7142868042	0.0028839	"China"	"2020-06-22"	4710	0	0	0	0.3336216807	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-23"	0	88150	8.9227616361	35	0.002479142	6.2438964844	38.5714302063	0.0027321158	"China"	"2020-06-23"	4711	0	1	0.0000708326	0.3336925209	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-24"	0	88172	10.3181398712	22	0.0015583178	6.2454547882	35.8571434021	0.0025398557	"China"	"2020-06-24"	4711	0	0	0	0.3336925209	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-25"	0	88201	10.6643311495	29	0.0020541463	6.2475090027	33.7142868042	0.0023880715	"China"	"2020-06-25"	4712	0	1	0.0000708326	0.333763361	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-26"	0	88229	18.3414184887	28	0.0019833136	6.2494921684	36.8571434021	0.0026106883	"China"	"2020-06-26"	4712	0	0	0	0.333763361	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-27"	0	88258	75.551892027	29	0.0020541463	6.2515463829	32	0.0022666443	"China"	"2020-06-27"	4712	0	0	0	0.333763361	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-28"	0	88277	-78.3689326865	19	0.00134582	6.2528920174	31.428571701	0.0022261683	"China"	"2020-06-28"	4713	0	1	0.0000708326	0.3338341713	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-29"	0	88305	-22.4035398994	28	0.0019833136	6.2548751831	27.1428565979	0.0019226	"China"	"2020-06-29"	4713	0	0	0	0.3338341713	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-06-30"	0	88311	-14.7391089489	6	0.0004249958	6.2553005219	23	0.0016291505	"China"	"2020-06-30"	4713	0	0	0	0.3338341713	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-01"	0	88344	-14.3021075886	33	0.0023374767	6.2576379776	24.571428299	0.0017404589	"China"	"2020-07-01"	4713	14	0	0	0.3338341713	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-02"	0	88360	-13.0216286547	16	0.0011333221	6.2587714195	22.7142848969	0.0016089126	"China"	"2020-07-02"	4713		0	0	0.3338341713	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-03"	0	88372	-9.7725392591	12	0.0008499916	6.2596211433	20.428571701	0.0014470094	"China"	"2020-07-03"	4713		0	0	0.3338341713	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-04"	0	88395	-10.5403219615	23	0.0016291505	6.2612504959	19.571428299	0.0013862958	"China"	"2020-07-04"	4713	-14	0	0	0.3338341713	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-05"	0	88415	-10.5572431869	20	0.0014166526	6.2626671791	19.7142848969	0.0013964147	"China"	"2020-07-05"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-06"	0	88444	-11.6376982811	29	0.0020541463	6.2647209167	19.8571434021	0.0014065336	"China"	"2020-07-06"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-07"	0	88485	-18.7446177082	41	0.0029041378	6.2676253319	24.8571434021	0.0017606968	"China"	"2020-07-07"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-08"	0	88524	-21.963198694	39	0.0027624725	6.2703876495	25.7142848969	0.0018214105	"China"	"2020-07-08"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-09"	0	88571	-43.3041123528	47	0.0033291336	6.2737169266	30.1428565979	0.0021350977	"China"	"2020-07-09"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-10"	0	88612	-54.2601312952	41	0.0029041378	6.2766208649	34.2857131958	0.0024285472	"China"	"2020-07-10"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-11"	0	88657	128.9009834833	45	0.0031874683	6.2798085213	37.4285697937	0.0026511641	"China"	"2020-07-11"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-12"	0	88708	58.1974074599	51	0.0036124641	6.2834210396	41.8571434021	0.0029648514	"China"	"2020-07-12"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-13"	0	88766	19.5474204181	58	0.0041082925	6.2875294685	46	0.0032583009	"China"	"2020-07-13"	4713	0	0	0	0.3338341713	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-14"	0	88828	17.0284829258	62	0.0043916232	6.2919206619	49	0.003470799	"China"	"2020-07-14"	4714	-14	1	0.0000708326	0.3339050114	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-15"	0	88852	17.4354202291	24	0.0016999831	6.2936210632	46.8571434021	0.0033190146	"China"	"2020-07-15"	4714	-14	0	0	0.3339050114	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-16"	0	88935	12.844718701	83	0.0058791083	6.2994999886	52	0.0036832967	"China"	"2020-07-16"	4716	8.83301655	2	0.0001416653	0.3340466917	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-17"	0	89015	10.9409481323	80	0.0056666103	6.3051667213	57.5714302063	0.0040779356	"China"	"2020-07-17"	4716	8.83301655	0	0	0.3340466917	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-18"	0	89109	9.176968716	94	0.0066582672	6.3118247986	64.5714263916	0.0045737643	"China"	"2020-07-18"	4718	6.029471813	2	0.0001416653	0.3341883421	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-19"	0	89280	7.8821415164	171	0.01211238	6.3239374161	81.7142868042	0.0057880376	"China"	"2020-07-19"	4718	0	0	0	0.3341883421	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-20"	0	89376	7.9508756912	96	0.0067999326	6.330737114	87.1428604126	0.0061725578	"China"	"2020-07-20"	4718	0	0	0	0.3341883421	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-21"	0	89454	9.0014254141	78	0.005524945	6.3362622261	89.4285736084	0.0063344608	"China"	"2020-07-21"	4720	0	2	0.0001416653	0.3343300223	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-22"	0	89614	8.01328511	160	0.0113332206	6.3475952148	108.8571395874	0.0077106375	"China"	"2020-07-22"	4720	0	0	0	0.3343300223	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-23"	0	89768	8.1164466044	154	0.0109082246	6.3585033417	119	0.008429083	"China"	"2020-07-23"	4721	0	1	0.0000708326	0.3344008327	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-24"	0	89957	8.1170471682	189	0.0133873671	6.3718910217	134.5714263916	0.0095320484	"China"	"2020-07-24"	4722	0	1	0.0000708326	0.3344716728	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-25"	0	90192	7.81774085	235	0.0166456681	6.3885364532	154.7142791748	0.0109588197	"China"	"2020-07-25"	4724	0	2	0.0001416653	0.334613353	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-26"	0	90432	8.1651802854	240	0.0169998314	6.4055361748	164.5714263916	0.0116570275	"China"	"2020-07-26"	4724	0	0	0	0.334613353	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-27"	0	90658	8.0495944905	226	0.016008174	6.4215445518	183.1428527832	0.0129724899	"China"	"2020-07-27"	4728	4.2144199393	4	0.0002833305	0.3348966837	1.4285714626	0.0001011895	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-28"	0	90875	7.1682584284	217	0.015370681	6.4369153976	203	0.0143790236	"China"	"2020-07-28"	4728	4.6666666667	0	0	0.3348966837	1.1428571939	0.0000809516	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-29"	0	91074	7.6554686095	199	0.0140956938	6.4510111809	208.5714263916	0.0147736631	"China"	"2020-07-29"	4730	8.0600329949	2	0.0001416653	0.3350383341	1.4285714626	0.0001011895	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-30"	0	91359	7.6033144313	285	0.0201872997	6.471198082	227.2857208252	0.0160992444	"China"	"2020-07-30"	4730	8.83301655	0	0	0.3350383341	1.2857142687	0.0000910705	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-07-31"	0	91500	8.5657281405	141	0.0099874008	6.4811854362	220.4285736084	0.0156135354	"China"	"2020-07-31"	4733	12.307654181	3	0.0002124979	0.3352508247	1.5714285374	0.0001113084	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-01"	0	91690	11.0607796877	190	0.0134581998	6.4946436882	214	0.0151581829	"China"	"2020-08-01"	4737	10.1558809979	4	0.0002833305	0.3355341554	1.8571428061	0.0001315463	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-02"	0	91864	12.7259829513	174	0.012324878	6.5069684982	204.5714263916	0.0144903325	"China"	"2020-08-02"	4740	8.342908285	3	0.0002124979	0.3357466757	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-03"	0	91983	14.8067942386	119	0.008429083	6.5153980255	189.2857208252	0.0134076048	"China"	"2020-08-03"	4743	12.7326473681	3	0.0002124979	0.3359591663	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-04"	0	92109	21.5139298037	126	0.0089249117	6.5243225098	176.2857208252	0.012486781	"China"	"2020-08-04"	4747	8.4186978637	4	0.0002833305	0.336242497	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-05"	0	92255	38.1898594421	146	0.0103415642	6.5346641541	168.7142791748	0.011950477	"China"	"2020-08-05"	4749	9.7183578833	2	0.0001416653	0.3363841474	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-06"	0	92406	401.5344813071	151	0.0106957275	6.5453600883	149.5714263916	0.0105945375	"China"	"2020-08-06"	4750	8.0600329949	1	0.0000708326	0.3364549875	2.8571429253	0.0002023789	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-07"	0	92540	-78.4178451369	134	0.0094915722	6.554851532	148.5714263916	0.0105237048	"China"	"2020-08-07"	4752	11.2186003187	2	0.0001416653	0.3365966678	2.7142856121	0.00019226	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-08"	0	92646	-29.8679067313	106	0.0075082588	6.5623598099	136.5714263916	0.0096737137	"China"	"2020-08-08"	4753	9.8937307366	1	0.0000708326	0.3366674781	2.2857143879	0.0001619032	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-09"	0	92778	-23.6362788239	132	0.0093499068	6.5717096329	130.5714263916	0.0092487177	"China"	"2020-08-09"	4757	18.2878701019	4	0.0002833305	0.3369508088	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-10"	0	92919	-20.6058124047	141	0.0099874008	6.5816969872	133.7142791748	0.0094713345	"China"	"2020-08-10"	4760	18.2878701019	3	0.0002124979	0.3371633291	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-11"	0	92986	-15.8130434655	67	0.0047457861	6.5864429474	125.2857131958	0.0088743167	"China"	"2020-08-11"	4764	18.2878701019	4	0.0002833305	0.3374466598	2.4285714626	0.0001720221	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-12"	0	93091	-13.1869930141	105	0.0074374261	6.5938801765	119.4285736084	0.0084594395	"China"	"2020-08-12"	4769	14	5	0.0003541631	0.3378008008	2.8571429253	0.0002023789	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-13"	0	93210	-12.6448338873	119	0.008429083	6.602309227	114.8571395874	0.0081356335	"China"	"2020-08-13"	4771	17.3405767619	2	0.0001416653	0.337942481	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-14"	0	93308	-11.9240935531	98	0.0069415979	6.6092510223	109.7142868042	0.0077713514	"China"	"2020-08-14"	4772	33.7318917551	1	0.0000708326	0.3380133212	2.8571429253	0.0002023789	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-15"	0	93392	-12.0241102805	84	0.005949941	6.6152009964	106.5714263916	0.0075487345	"China"	"2020-08-15"	4774	35.6853893993	2	0.0001416653	0.3381549716	3	0.0002124979	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-16"	0	93503	-12.7603826009	111	0.0078624217	6.6230635643	103.5714263916	0.0073362365	"China"	"2020-08-16"	4775	-179.4813992628	1	0.0000708326	0.3382258117	2.5714285374	0.0001821411	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-17"	0	93605	-12.9537629379	102	0.0072249281	6.6302881241	98	0.0069415979	"China"	"2020-08-17"	4775	-41.0512741227	0	0	0.3382258117	2.1428570747	0.0001517842	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2020-08-18"	0	93675	-13.9707678593	70	0.0049582841	6.6352467537	98.4285736084	0.0069719544	"China"	"2020-08-18"	4776	-17.3405767619	1	0.0000708326	0.3382966518	1.7142857313	0.0001214274	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
